Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-07-09,71760.77629620927,72208.16268209586,71402.8671875,71402.8671875,253773,0.0,0
2019-07-10,71492.33453300562,71850.24359199438,71402.85726825842,71671.2890625,154333,0.0,0
2019-07-11,71581.81320400501,72029.19953653004,71492.3359375,71492.3359375,201636,0.0,0
2019-07-12,71402.85587250933,72029.19671349626,71402.85587250933,71850.2421875,132297,0.0,0
2019-07-15,71671.29901903195,72208.16268209586,71134.43535596805,71402.8671875,154737,0.0,0
2019-07-16,71850.24642212986,71939.7236904015,71313.3828125,71313.3828125,207443,0.0,0
2019-07-17,71223.90413798498,71581.81320400501,70865.99507196496,71492.3359375,124922,0.0,0
2019-07-18,71134.42751350063,71313.38204812579,69523.8367018742,70418.609375,260803,0.0,0
2019-07-19,70239.6562892588,71581.81532663316,70150.1790201005,71223.90625,197942,0.0,0
2019-07-22,70776.52272727274,71492.34090909091,70508.09090909091,70866.0,118881,0.0,0
2019-07-23,70239.65838784678,71313.38564982661,70239.65838784678,70955.4765625,118174,0.0,0
2019-07-24,70508.0859375,71134.42680242703,70508.0859375,70508.0859375,145665,0.0,0
2019-07-25,70329.13422751913,70418.61149752869,69702.79333745217,70150.1796875,143422,0.0,0
2019-07-26,69971.22156169666,70150.17609254498,69344.8807037275,69613.3125,127798,0.0,0
2019-07-29,69523.84090909091,69971.22727272728,68002.72727272728,68897.5,221890,0.0,0
2019-07-30,69434.35351049868,69434.35351049868,67555.33105725065,68181.671875,181606,0.0,0
2019-07-31,68181.6803958607,68539.58947930354,67555.33949983574,68092.203125,214313,0.0,0
2019-08-01,67644.81109828496,68181.67467843008,66928.99299142479,67823.765625,175580,0.0,0
2019-08-02,66750.03967983651,67644.81232970027,65228.92617506812,65676.3125,377436,0.0,0
2019-08-05,65139.4577950419,65586.84418099685,63886.775914368016,64065.73046875,362283,0.0,0
2019-08-06,62634.091259696754,64065.72763134696,62634.091259696754,63439.38671875,388229,0.0,0
2019-08-07,62813.03936557112,63439.38021394576,62007.743989089446,62276.17578125,267214,0.0,0
2019-08-08,62723.56383993459,62991.995639534885,61560.359375,61560.359375,391785,0.0,0
2019-08-09,61828.793676403984,62634.089107789856,61649.839136096016,61739.31640625,249554,0.0,0
2019-08-12,61649.83839039523,61739.31565946692,60576.11116153493,60844.54296875,224741,0.0,0
2019-08-13,60397.153442562594,61560.357879234165,60307.67617820324,60755.0625,206589,0.0,0
2019-08-14,60934.02088684361,61023.49815686834,58786.56640625,58786.56640625,390646,0.0,0
2019-08-16,58607.608984375,58607.608984375,57891.790859375,58160.22265625,243109,0.0,0
2019-08-19,58160.22273307488,59412.90445347957,58160.22273307488,59144.47265625,145921,0.0,0
2019-08-20,59054.997176204815,59681.33805534639,58249.70176016566,59412.90625,164232,0.0,0
2019-08-21,59055.0003524436,59502.38671875,58607.613986137214,59502.38671875,181752,0.0,0
2019-08-22,59681.336641328824,60307.67750563063,59323.427576013506,59591.859375,169515,0.0,0
2019-08-23,59502.38030849359,59949.76662660257,58786.562199519234,59323.42578125,183944,0.0,0
2019-08-26,58607.6111619016,59233.95204454788,57981.270279255325,58876.04296875,135600,0.0,0
2019-08-27,59233.95171310241,59770.81532379518,58965.519907756025,59412.90625,305656,0.0,0
2019-08-28,59949.76562499999,60039.24288712686,58876.038479477604,59949.765625,155946,0.0,0
2019-08-29,60039.250358317666,60218.204904840226,59233.95489896616,59502.38671875,171274,0.0,0
2019-08-30,59770.81435575513,61112.97336074963,59770.81435575513,61023.49609375,218641,0.0,0
2019-09-02,60307.68111731332,61291.93110587481,60128.726573938504,61112.9765625,105436,0.0,0
2019-09-03,60576.11007997411,61470.88275471523,60307.67827755177,60486.6328125,165685,0.0,0
2019-09-04,60307.67368676145,61023.491772064255,59860.2873834472,60576.10546875,158988,0.0,0
2019-09-05,60039.24827332427,62007.74821671195,60039.24827332427,61739.31640625,263439,0.0,0
2019-09-06,61739.31422974707,62097.2232977456,60844.54155975073,61023.49609375,120661,0.0,0
2019-09-09,60665.58571267986,62634.08554406475,60665.58571267986,62186.69921875,197447,0.0,0
2019-09-10,61739.3105246804,63707.81028053977,61739.3105246804,62991.9921875,280366,0.0,0
2019-09-11,63528.8618927213,65228.93002787864,63528.8618927213,64692.06640625,483117,0.0,0
2019-09-16,63976.24931190719,66839.52200838416,63976.24931190719,66034.2265625,267631,0.0,0
2019-09-17,65765.79007662261,66571.08546531595,64781.540157108524,65139.44921875,204869,0.0,0
2019-09-18,64602.582444979365,65855.26409903713,64602.582444979365,65049.96875,158326,0.0,0
2019-09-19,64960.49318715229,65676.31129389777,63797.288763690885,64334.15234375,183913,0.0,0
2019-09-20,64334.14748514979,64960.48828125,63528.8521758781,64960.48828125,261365,0.0,0
2019-09-23,64960.49148899587,65676.30957702888,64602.582444979365,65049.96875,142265,0.0,0
2019-09-24,65676.32102660301,65765.798303206,64781.548260572985,65586.84375,158824,0.0,0
2019-09-25,65855.26915184678,66034.2236875855,64960.49647315321,65407.8828125,161438,0.0,0
2019-09-26,65407.88456842151,65497.36183869295,64155.202784621375,64692.06640625,223357,0.0,0
2019-09-27,65228.93035145184,65318.407622167135,63170.953125,63170.953125,208490,0.0,0
2019-09-30,62991.995077355845,63976.24500043953,62544.60874868144,63618.3359375,192481,0.0,0
2019-10-01,63439.37971031815,65049.97045049548,62991.99339360222,64334.15234375,146570,0.0,0
2019-10-02,63260.426087731816,63976.24420470757,62544.60797075607,62723.5625,155561,0.0,0
2019-10-04,61828.79296875001,62813.04292917873,61739.31569962012,61828.79296875,154511,0.0,0
2019-10-07,61918.26812409943,62902.518050927596,61739.313591948856,62097.22265625,93213,0.0,0
2019-10-08,62544.61328125,63081.47691456545,61918.27237571531,62544.61328125,189522,0.0,0
2019-10-10,61739.31422974707,62544.60963274377,60934.01882675036,61023.49609375,317462,0.0,0
2019-10-11,61828.7884735064,63439.37920074679,61828.7884735064,62902.515625,198888,0.0,0
2019-10-14,63439.383189994755,64602.58767725841,63439.383189994755,63886.76953125,166311,0.0,0
2019-10-15,63349.90445478724,63886.768051861705,62991.99539007093,63081.47265625,166405,0.0,0
2019-10-16,62813.03976462197,64155.1987339515,62186.69891226819,62723.5625,292694,0.0,0
2019-10-17,62723.563974471836,63618.33664172536,62455.13217429578,63528.859375,255544,0.0,0
2019-10-18,63886.766940085596,64155.1987339515,62634.085235378036,62723.5625,163739,0.0,0
2019-10-21,63260.430395715295,63618.33947857648,62634.089500708214,63170.953125,126013,0.0,0
2019-10-22,63618.33106284819,64513.10365163649,63439.376545090534,64244.671875,186493,0.0,0
2019-10-23,63081.472343090725,64155.19953190929,62991.995077355845,63618.3359375,147822,0.0,0
2019-10-24,63170.945038184684,63797.28585301088,62723.55874188026,63707.80859375,143632,0.0,0
2019-10-25,62991.99051966292,63797.28585301088,62813.03600114115,63707.80859375,150522,0.0,0
2019-10-28,64244.68217780324,64334.15945103138,63349.90944552186,63439.38671875,147957,0.0,0
2019-10-29,64244.67687413435,64960.495000865645,63886.767810768695,64602.5859375,226428,0.0,0
2019-10-30,64602.59272233028,65318.41092423975,63170.95631851132,63260.43359375,234972,0.0,0
2019-10-31,63349.90766643059,64244.680373583564,62991.9985835694,63170.953125,184625,0.0,0
2019-11-01,62902.524492795266,63349.91086898869,62723.569942317896,63260.43359375,98091,0.0,0
2019-11-04,63797.287377557215,64960.49177574549,63349.90107056172,64513.10546875,173253,0.0,0
2019-11-05,64692.06289169815,65407.88101498112,64244.676564646295,65139.44921875,254166,0.0,0
2019-11-06,64871.0234375,65407.887079741384,64513.114342672416,64871.0234375,191421,0.0,0
2019-11-07,64692.06540991903,66660.56532557355,64602.58814102565,66302.65625,277568,0.0,0
2019-11-08,66571.08105858855,68002.71721038615,66481.6037991012,67197.421875,317514,0.0,0
2019-11-11,67197.43393477182,68002.72941468254,66481.61573040675,67644.8203125,268189,0.0,0
2019-11-12,68002.72226821192,68092.19953435431,67107.94960678808,67555.3359375,130383,0.0,0
2019-11-13,67555.33515100672,67644.81241610738,66392.13070469798,66660.5625,242117,0.0,0
2019-11-14,66660.5583180759,67376.3763939747,66302.6492801265,67197.421875,335720,0.0,0
2019-11-15,66571.09090909091,67465.86363636365,66571.09090909091,66929.0,242280,0.0,0
2019-11-18,65944.73733618952,67107.94165826612,65497.351058467735,66571.078125,269777,0.0,0
2019-11-19,65765.7890625,66213.17538265306,65318.40274234694,65765.7890625,265831,0.0,0
2019-11-20,65318.40274234694,66213.17538265306,65228.92547831633,65765.7890625,225119,0.0,0
2019-11-21,65765.79364950726,66392.13454140733,64513.11186570713,64692.06640625,216330,0.0,0
2019-11-22,65049.97226670706,65586.83586175554,64423.63140581717,64602.5859375,167084,0.0,0
2019-11-25,64065.7231045082,65765.79117571721,64065.7231045082,65497.359375,174343,0.0,0
2019-11-26,65497.36218619247,66034.22581066945,64155.203125,64155.203125,535278,0.0,0
2019-11-27,64602.579254907025,66034.21536027892,64513.10199832128,64960.48828125,208687,0.0,0
2019-11-28,64602.582444979365,65407.8777940165,64334.15066196698,65049.96875,95687,0.0,0
2019-11-29,65586.84418099685,65676.32145818784,63797.298637177024,64065.73046875,181493,0.0,0
2019-12-02,64065.72797413793,64871.0234375,64065.72797413793,64871.0234375,167347,0.0,0
2019-12-03,64334.160501553866,64871.02414968923,63976.25140279696,64781.546875,175273,0.0,0
2019-12-04,64423.63281249999,64871.01915147569,63528.86013454861,64423.6328125,210691,0.0,0
2019-12-05,63886.76283948468,64871.012687151815,63886.76283948468,64244.671875,149496,0.0,0
2019-12-06,64244.680054892815,64692.06640625001,63976.248244078495,64692.06640625,146120,0.0,0
2019-12-09,64602.59196275685,65765.79652718322,64513.114688570204,65318.41015625,166582,0.0,0
2019-12-10,64781.540157108524,65586.83554580186,64781.540157108524,65139.44921875,137327,0.0,0
2019-12-11,65676.32239723719,67018.48157429245,65318.41328335579,66392.140625,242751,0.0,0
2019-12-12,66928.9935908177,67107.94811913538,66213.17547754692,66750.0390625,413491,0.0,0
2019-12-13,67465.85379757217,68450.10365403543,66839.51297982283,68181.671875,213070,0.0,0
2019-12-16,68181.67467843008,68629.06099521767,67644.81109828496,67823.765625,124640,0.0,0
2019-12-17,67286.90559554975,68360.6328125,66750.04198707461,68360.6328125,294055,0.0,0
2019-12-18,67644.80831692913,68718.53543307087,67644.80831692913,68181.671875,145564,0.0,0
2019-12-19,68450.1100805792,68450.1100805792,67734.29193594569,68360.6328125,147351,0.0,0
2019-12-20,68450.10365403543,68629.05817339239,67913.24009596456,68181.671875,159604,0.0,0
2019-12-23,68539.5809137139,68629.05817339239,68002.71735564304,68181.671875,98386,0.0,0
2019-12-24,68002.72444298821,68360.63351900394,67734.29263597641,68271.15625,134445,0.0,0
2019-12-26,68360.63919712794,68539.59375,67913.25281494779,68539.59375,121824,0.0,0
2019-12-27,69698.1335685484,70068.86832157258,68585.9293094758,68956.6640625,224466,2650.0,0
2019-12-30,68956.66006711409,69698.12953020135,68678.60901845638,69049.34375,159239,0.0,0
2020-01-02,68956.66928864569,69327.40406976744,67659.09755471956,67751.78125,273967,0.0,0
2020-01-03,68122.51582750682,68585.93430252388,67659.09735248977,67937.1484375,240366,0.0,0
2020-01-06,67381.0390625,68122.50854324277,67010.3043221286,67381.0390625,153614,0.0,0
2020-01-07,67473.7265625,68215.19608516483,67381.04287216689,67473.7265625,135363,0.0,0
2020-01-08,66732.25820530727,66824.94189725908,65805.42128578911,66361.5234375,191999,0.0,0
2020-01-09,66083.4717797784,67010.30869113574,66083.4717797784,66917.625,301619,0.0,0
2020-01-10,66639.5739265928,67381.04345567866,66361.5228531856,66917.625,260725,0.0,0
2020-01-13,66361.51852647867,67473.72274759284,66361.51852647867,67381.0390625,213172,0.0,0
2020-01-14,67195.67473038383,68400.56269106659,67102.99104110055,68215.1953125,177979,0.0,0
2020-01-15,67659.09317680028,68307.8790017833,67473.7257982337,68215.1953125,115528,0.0,0
2020-01-16,67844.46494528043,68029.8323358413,67010.31168775649,67751.78125,169658,0.0,0
2020-01-17,67751.77289687924,68307.875,67288.35447761194,68307.875,164488,0.0,0
2020-01-20,68678.61356707317,69234.71570121952,67844.46036585367,68400.5625,242619,0.0,0
2020-01-21,68215.19952251023,68585.93430252388,67751.78104749318,67937.1484375,142736,0.0,0
2020-01-22,68215.1956967213,68307.87938652663,67751.77724769467,67844.4609375,170700,0.0,0
2020-01-23,67751.78104749318,68400.56691251705,67566.41365748637,67937.1484375,254742,0.0,0
2020-01-28,67659.08751755618,68400.55696980337,65712.7302054073,65990.78125,346698,0.0,0
2020-01-29,65527.36814024391,65712.73551829268,64415.16387195123,64600.53125,361321,0.0,0
2020-01-30,64229.79287869236,65156.62971676873,63673.69077584654,64322.4765625,390442,0.0,0
2020-01-31,64693.21120728417,65249.31330935252,63951.74173785972,64415.16015625,260625,0.0,0
2020-02-03,64507.84531480118,64600.52900059831,62098.06948407585,62932.22265625,352863,0.0,0
2020-02-04,62190.75664577233,63488.32831945462,61912.705572840416,63302.9609375,282913,0.0,0
2020-02-05,63024.905793795624,64044.426328695256,62932.222108804744,63488.32421875,324247,0.0,0
2020-02-06,64137.11214932529,65898.10222278943,63488.32633278587,65249.31640625,320703,0.0,0
2020-02-07,64507.85196893063,66083.47479001083,63581.01501535404,64137.1171875,325178,0.0,0
2020-02-10,63210.27666908563,63951.74619013062,62839.54190856313,63859.0625,192037,0.0,0
2020-02-11,63581.01133378623,64229.797163722826,63302.9602638134,63951.74609375,268318,0.0,0
2020-02-12,63395.64035207423,63951.74246042576,63024.905613173214,63673.69140625,244783,0.0,0
2020-02-13,63395.64099264706,63581.008363970584,63024.90625,63024.90625,245668,0.0,0
2020-02-14,62561.487821691175,63395.64099264706,62190.753079044116,63024.90625,186773,0.0,0
2020-02-17,63210.273713641385,63302.957399438514,62283.43685567011,62932.22265625,184098,0.0,0
2020-02-18,62283.441307578,62746.85976968796,62098.073922734024,62376.125,166056,0.0,0
2020-02-19,62654.17339015152,62654.17339015152,60800.499621212126,61171.234375,366365,0.0,0
2020-02-20,61171.234375,61912.70388257576,60893.18330965909,61171.234375,250253,0.0,0
2020-02-21,60522.44950721154,61078.551646634616,60059.03105769231,60244.3984375,210695,0.0,0
2020-02-24,59595.61184410453,59688.29553282009,57093.152248784434,57185.8359375,396835,0.0,0
2020-02-25,56629.73371131675,57834.621662621365,56073.63157994539,57278.51953125,250558,0.0,0
2020-02-26,56815.10214168039,57185.83690280066,55888.265238879736,56259.0,357356,0.0,0
2020-02-27,55980.94495271381,56629.730738589635,55888.26126901727,56351.6796875,224239,0.0,0
2020-02-28,55610.21233974359,55980.94708867522,53849.22228231838,54219.95703125,608201,0.0,0
2020-03-02,54590.69342814701,54590.69342814701,52551.652247469196,52644.3359375,525988,0.0,0
2020-03-03,52922.38353408082,53571.169321714035,51902.863010657195,52180.9140625,431464,0.0,0
2020-03-04,51995.55029814487,52644.33613074204,51439.448155918726,52458.96875,518769,0.0,0
2020-03-05,52737.01886664497,53385.8046875,52366.284111870664,53385.8046875,345334,0.0,0
2020-03-06,52088.23496515288,52644.33711780576,51161.39804406475,51532.1328125,396654,0.0,0
2020-03-09,51532.13281250001,51532.13281250001,51532.13281250001,51532.1328125,0,0.0,0
2020-03-10,47546.73093011811,48010.14936023622,46897.94512795275,47083.3125,522190,0.0,0
2020-03-11,47175.99674738546,48566.25205428287,46249.159876120524,46527.2109375,519223,0.0,0
2020-03-12,46527.21093750001,46527.21093750001,46527.21093750001,46527.2109375,0,0.0,0
2020-03-13,39853.983694912946,42866.20339278427,39853.983694912946,42588.15234375,734226,0.0,0
2020-03-16,42541.815185546875,43097.91734483507,39993.01362214265,40039.35546875,522549,0.0,0
2020-03-17,37629.577448248405,38510.0724870621,36285.66396795382,36378.34765625,900643,0.0,0
2020-03-18,36378.34757024592,36517.37310236151,32624.658203125004,32624.658203125,925997,0.0,0
2020-03-19,32624.657327586207,33644.177869073275,29566.095703124996,29566.095703125,1005840,0.0,0
2020-03-20,30122.197884066645,32068.555285806335,29380.728397689618,31466.111328125,700255,0.0,0
2020-03-23,29751.464511986298,35868.588056506844,29658.780821917808,33829.546875,943863,0.0,0
2020-03-24,34385.64899481193,35729.5625,34385.64899481193,35729.5625,786810,0.0,0
2020-03-25,37397.866814650384,41800.341842397334,36888.10654827969,41754.0,1325096,0.0,0
2020-03-26,41754.004638671875,42171.08126658313,39297.88671875,39297.88671875,1396917,0.0,0
2020-03-27,41290.581866197186,41429.6073943662,38324.70393192489,39483.25,835026,0.0,0
2020-03-30,38324.7048433744,39112.516188401445,37119.81690392127,38556.4140625,738471,0.0,0
2020-03-31,39205.19858284884,40085.69358648256,38741.780159883725,39853.984375,666329,0.0,0
2020-04-01,39251.54249961703,39714.96094707414,37768.603467754285,37814.9453125,651313,0.0,0
2020-04-02,37629.57952992102,38463.73277073208,36285.66597528099,38139.33984375,739615,0.0,0
2020-04-03,38139.33621002907,38880.80568677326,37675.917787063954,37861.28515625,590678,0.0,0
2020-04-06,38139.33915770609,38880.80869175627,37953.971774193546,38788.125,693429,0.0,0
2020-04-07,39946.6699695122,40641.79763719512,39112.516768292684,39900.328125,980198,0.0,0
2020-04-08,39483.25370546145,40688.14172933703,38695.442305235105,39668.62109375,984678,0.0,0
2020-04-09,40410.08540723982,41244.23854638009,40178.37620192308,40966.1875,1023627,0.0,0
2020-04-10,41568.633345170456,49493.08853137352,41522.29150197629,46897.9453125,3246690,0.0,0
2020-04-13,46897.94645116396,49863.82448760121,45600.37481022267,45785.7421875,1342560,0.0,0
2020-04-14,46017.44949183131,46619.89344288247,44858.90343211753,45739.3984375,759396,0.0,0
2020-04-16,44534.512286782134,45090.614417314275,43422.30802571786,43978.41015625,908997,0.0,0
2020-04-17,44580.85309925335,46063.79207968589,44488.16941297631,44997.9296875,1098061,0.0,0
2020-04-20,45554.03383134665,46017.45228334407,44951.58984375,44951.58984375,741432,0.0,0
2020-04-21,44580.854035226075,44719.87956756046,42912.54764721346,44071.09375,837498,0.0,0
2020-04-22,42958.889676280356,43885.7265625,42866.205987658395,43885.7265625,597368,0.0,0
2020-04-23,44071.093655725344,44673.53762788563,43978.40996770069,44163.77734375,577453,0.0,0
2020-04-24,43700.35765091951,44024.75054970683,43283.28106676439,43468.6484375,396450,0.0,0
2020-04-27,43561.33375063388,46156.477037905686,43514.99190621831,45693.05859375,766422,0.0,0
2020-04-28,45693.058498861334,46712.579073886634,45044.272678390684,45785.7421875,602793,0.0,0
2020-04-29,45785.742473905295,46156.47723077902,45229.640338594705,45507.69140625,750608,0.0,0
2020-05-04,44163.777916611325,44395.48713967854,43468.65024740968,43607.67578125,913449,0.0,0
2020-05-06,44302.801052631585,44488.16842105264,43932.06631578948,44024.75,596128,0.0,0
2020-05-07,44024.75000000001,44302.801052631585,43793.040789473685,44024.75,407245,0.0,0
2020-05-08,44163.77734375001,45275.98160004591,44117.43549973767,44163.77734375,575007,0.0,0
2020-05-11,44163.776171040336,44349.14354216747,43329.62300096822,43375.96484375,588917,0.0,0
2020-05-12,43005.23306010929,43236.94228995902,42078.396140710385,42402.7890625,695123,0.0,0
2020-05-13,41846.68531026294,42634.49666161894,41429.60871248623,42078.39453125,724760,0.0,0
2020-05-14,41568.63702125421,42171.081036054995,40873.509311868685,41290.5859375,1000830,0.0,0
2020-05-15,41429.60889968197,42078.39472137721,41058.874144427544,41893.02734375,481321,0.0,0
2020-05-18,41568.63520111909,41707.66073690879,40641.79829585445,41151.55859375,570381,0.0,0
2020-05-19,42171.080924758586,43885.729270050964,42171.080924758586,43190.6015625,927699,0.0,0
2020-05-20,43005.23498908297,43097.918685180135,42356.449116402844,42449.1328125,470216,0.0,0
2020-05-21,42866.20559525438,43005.23112691467,42124.736093066196,42356.4453125,526099,0.0,0
2020-05-22,42495.46938590116,42588.15307049418,41336.923328488374,41846.68359375,488577,0.0,0
2020-05-25,41893.02964743589,41939.37149439102,41336.92748397436,41568.63671875,380225,0.0,0
2020-05-26,41614.97367213003,43283.279966335685,41568.63183062432,42588.15234375,779554,0.0,0
2020-05-27,43005.23227712138,43190.59965762621,42495.471980733084,43144.2578125,648507,0.0,0
2020-05-28,43654.017914438504,44488.17112299465,43051.57393048129,43329.625,1092104,0.0,0
2020-05-29,42819.863751367615,43144.25665857495,42263.76162472648,42356.4453125,1134936,0.0,0
2020-06-01,42356.44457325269,43236.93959173387,42310.10273017473,43097.9140625,487274,0.0,0
2020-06-02,43097.91631548236,44766.22275350103,42773.52339697873,44673.5390625,1171103,0.0,0
2020-06-03,45600.37740384615,47546.73497596153,45507.69370993589,46990.6328125,1753024,0.0,0
2020-06-04,48102.83640356421,49029.673328488374,45554.03486002275,45832.0859375,1344595,0.0,0
2020-06-05,45924.76678757441,47083.31287202381,45924.76678757441,46712.578125,814616,0.0,0
2020-06-08,47732.09848999506,47917.46586277174,46249.159507781624,46897.9453125,789973,0.0,0
2020-06-09,47546.73140065855,47639.4150875994,46295.50162695701,46619.89453125,713066,0.0,0
2020-06-10,46619.89682651401,46712.58051801801,46017.45283173798,46295.50390625,476097,0.0,0
2020-06-11,45739.40072544642,45878.426259566324,44580.85460778061,45415.0078125,860694,0.0,0
2020-06-12,43329.6229094483,44024.75054970683,43051.57185334489,43468.6484375,791765,0.0,0
2020-06-15,42912.54634252793,43793.0413538757,41475.94921875,41475.94921875,727179,0.0,0
2020-06-16,42263.76238019169,43746.70141107561,42124.736846046326,43514.9921875,578499,0.0,0
2020-06-17,43190.59774865591,43468.64880712365,42217.41904401882,43097.9140625,423528,0.0,0
2020-06-18,42588.15351645967,43746.69958600427,42541.81167367788,43375.96484375,343050,0.0,0
2020-06-19,44117.43404989384,44302.80141985138,42866.20430268046,43654.015625,398298,0.0,0
2020-06-22,42958.89273031656,43514.994901582795,42680.841644683445,42819.8671875,248064,0.0,0
2020-06-23,43005.23093681917,43190.59831154684,41985.71037581699,42541.8125,325818,0.0,0
2020-06-24,42912.54678239494,43283.2815278152,42634.49572332975,43005.23046875,344521,0.0,0
2020-06-25,42171.076581576024,42356.44395116537,41754.0,41754.0,419578,0.0,0
2020-06-26,42078.394817073175,42124.73666158537,41707.66006097561,41800.34375,244171,0.0,0
2020-06-29,41058.874903223536,41429.60966532939,40873.50752217061,41151.55859375,301060,0.0,0
2020-06-30,41707.66044463088,41985.71151426175,41290.58384018457,41429.609375,238600,0.0,0
2020-07-01,41429.60918360245,42171.07869919265,41429.60918360245,41614.9765625,241698,0.0,0
2020-07-02,41614.97618308499,42124.73647040562,41614.97618308499,41985.7109375,228537,0.0,0
2020-07-03,42078.39462610375,42449.12938051876,41846.68540459437,41985.7109375,163250,0.0,0
2020-07-06,42078.395280680605,43329.62509629555,41939.369745612275,43236.94140625,333176,0.0,0
2020-07-07,43654.01655707701,43978.409461428964,42634.4960005423,42727.1796875,345299,0.0,0
2020-07-08,42634.49790086674,43236.9418929442,42634.49790086674,42773.5234375,250973,0.0,0
2020-07-09,43190.60014590119,43190.60014590119,42680.83984374999,42680.83984375,322911,0.0,0
2020-07-10,42541.81345698775,42680.83899116091,41522.29287305122,41614.9765625,362303,0.0,0
2020-07-13,41893.026873632385,42541.81268804705,41707.65949808534,42356.4453125,225746,0.0,0
2020-07-14,42032.054004648475,42727.1816894001,41939.370313348256,42680.83984375,241717,0.0,0
2020-07-15,43097.91616100324,43700.36015035059,42958.890625,42958.890625,423798,0.0,0
2020-07-16,42866.206267434914,43793.043159703775,42773.52257820803,43607.67578125,490218,0.0,0
2020-07-17,43607.67606951872,44024.75267379679,43144.25762032086,43329.625,288479,0.0,0
2020-07-20,43329.62480863951,43654.01772164537,42819.86451677317,43514.9921875,242019,0.0,0
2020-07-21,43468.64996370116,44210.11947267687,43190.59889783527,43885.7265625,364193,0.0,0
2020-07-22,44071.093375260694,45507.69053050053,43978.409687825864,44441.828125,724625,0.0,0
2020-07-23,44349.145785781424,44441.82947603384,42866.20674174275,43144.2578125,535235,0.0,0
2020-07-24,42727.17950188985,43375.965307775376,42727.17950188985,42912.546875,282820,0.0,0
2020-07-27,42866.20863230955,43654.02003420064,42819.866785139486,43190.6015625,291736,0.0,0
2020-07-28,43190.59720010615,43793.04115246815,43097.91351512739,43654.015625,414355,0.0,0
2020-07-29,43468.64859742835,45368.6641544588,43190.59754030195,45275.98046875,935606,0.0,0
2020-07-30,45368.666843977386,46017.45268239995,44441.82993194516,44580.85546875,602830,0.0,0
2020-07-31,44766.221411671926,45044.272476340695,43839.384529442694,44071.09375,504893,0.0,0
2020-08-03,44024.752095432945,44302.803161298834,43700.35918525607,43885.7265625,380733,0.0,0
2020-08-04,43839.38632566824,44858.90693789308,43839.38632566824,44210.12109375,331764,0.0,0
2020-08-05,43932.0703125,44302.80508306962,43746.70292721519,43932.0703125,339550,0.0,0
2020-08-06,43978.409718749994,46897.945875,43978.409718749994,46341.84375,1399072,0.0,0
2020-08-07,46897.94459073604,46897.94459073604,44812.561679092636,45646.71484375,799344,0.0,0
2020-08-10,46110.13708959652,52644.33742088608,46110.13708959652,51254.08203125,3134363,0.0,0
2020-08-11,51810.17932670959,53941.90405750444,50419.924067495565,52180.9140625,1791625,0.0,0
2020-08-12,52829.70466382575,55146.796973642675,52088.23512468434,55054.11328125,1678762,0.0,0
2020-08-13,56629.73221270863,70346.91775686719,56166.31378216273,66639.5703125,7226406,0.0,0
2020-08-14,67751.77699679365,67844.46068625576,58854.14280843224,60522.44921875,4598985,0.0,0
2020-08-18,59780.97765307741,61912.70243760575,54405.32384861464,54776.05859375,3076232,0.0,0
2020-08-19,55702.89574032738,60151.7127046131,55332.16099330357,58390.72265625,2918565,0.0,0
2020-08-20,57000.46658714345,57834.61975671141,55054.109191484895,55239.4765625,1612953,0.0,0
2020-08-21,56259.001282354795,56722.41974431818,54590.69481928661,55054.11328125,1187035,0.0,0
2020-08-24,54683.37783381864,55795.582128743765,53571.17353889351,55702.8984375,968817,0.0,0
2020-08-25,56258.99942648858,58576.0916598695,55795.5809798124,56815.1015625,969593,0.0,0
2020-08-26,56629.7352509863,57093.15370639535,55424.847266922756,55795.58203125,724543,0.0,0
2020-08-27,55795.578954995784,56073.630012911046,54405.32366541948,54961.42578125,693925,0.0,0
2020-08-28,55610.214359504134,57834.6229338843,55054.11221590909,56073.6328125,1069308,0.0,0
2020-08-31,57371.19984426062,59132.18982332516,56166.311963848035,56722.4140625,1269661,0.0,0
2020-09-01,56444.366615853665,61727.33689024391,56258.999237804885,60800.5,2641377,0.0,0
2020-09-02,61634.650631337754,61727.33431649766,58483.405335900934,59410.2421875,1545141,0.0,0
2020-09-03,59410.24589934876,60522.45019075622,58576.09268079316,59595.61328125,805461,0.0,0
2020-09-04,57185.835466489145,58390.72340986736,57093.15177853697,57649.25390625,993147,0.0,0
2020-09-07,58390.72636471519,59502.930676424054,58019.99159414557,58576.09375,615367,0.0,0
2020-09-08,58946.82744459565,60707.81757265747,58946.82744459565,59595.61328125,996857,0.0,0
2020-09-09,58390.72636471519,58946.82852056962,58112.67528678798,58576.09375,660525,0.0,0
2020-09-10,59224.875931538154,59410.243305345786,58112.67168869237,58298.0390625,603283,0.0,0
2020-09-11,58112.67384925618,60522.44979834814,57649.255397507724,59966.34765625,887755,0.0,0
2020-09-14,61820.02028997534,61820.02028997534,60707.81602688733,61078.55078125,709906,0.0,0
2020-09-15,61171.23485209924,61356.60223043893,59966.346892891226,60707.81640625,451239,0.0,0
2020-09-16,60522.445947416796,60522.445947416796,59502.925418440405,59873.66015625,458811,0.0,0
2020-09-17,59688.29806170886,60337.0839102057,58576.09375,58576.09375,483474,0.0,0
2020-09-18,59224.875931538154,59224.875931538154,57834.62062798092,58298.0390625,403035,0.0,0
2020-09-21,57834.62099999999,59224.8763125,57741.9373125,57927.3046875,370157,0.0,0
